refID,Size,Symbol,UNT,AUX_2h,AUX_4h,AUX_8h,AUX_24h
NM_024182,28518,Riok3,134.915260577298,156.599688750222,207.057376399797,190.384195020527,155.214943792916
NM_029623,21240,Rmc1,47.2825147105138,55.6492126018896,61.571261970424,69.5818261439463,56.6640234448601
NM_008720,46693,Npc1,43.8020172224247,40.3168167208756,49.0323625561406,48.2881471170401,44.0307781061655
NM_001190371,53364,Ankrd29,0.688139483049956,0.595681523955643,0.792076132948114,0.62457418425904,0.493460595325198
NM_010680,248989,Lama3,2.49533148177471,2.13721117726095,3.06723174632501,3.37882514588049,2.51411242889975
NM_028341,93520,Ttc39c,5.68249385180914,5.64047680690752,8.28665316855177,6.79639584750953,5.40157654347273
NM_001042418,13788,Cabyr,4.13775508944122,3.09318929422275,4.6369053566495,5.63913030103872,5.76187759856457
NM_001252491,107402,Osbpl1a,28.1159503482174,23.4079460810781,30.8961195664968,29.8970952908843,23.4762380069537
NM_207530,186530,Osbpl1a,27.6055416491762,22.8006210248385,31.7242028464951,29.5319076214035,22.902812932028
NR_045524,64596,Osbpl1a,30.4888563524682,25.9916368799628,33.0022699020152,33.2213091970836,25.131440479143
NM_001252489,124668,Osbpl1a,27.5977689666592,23.0361138590634,30.9164955998424,29.5782668444208,23.2267104036329
NM_008378,20697,Impact,156.054268640075,199.096482136344,265.87938273243,209.840963992793,183.810484379082
NM_153087,15893,Hrh4,0.310735063172649,0.360606453618767,0.306389910969654,0.467106174772623,0.333570366423323
NM_145492,285720,Zfp521,2.53445772371172,2.40975025492886,5.63940193341713,4.87995149805559,2.49108547833979
NR_045373,46237,8430422H06Rik,0.00257090236279675,0.0166389466436137,0.0137927834624055,0,0
NM_001161369,57286,Ss18,78.2758105454376,106.613184110229,127.715582501881,107.40603306365,94.4748980001917
NM_001163609,56149,Psma8,18.8112046393531,19.9345047332746,28.5344701357624,19.6871601291238,13.8125901980345
NM_001100449,117115,Taf4b,43.1008872269469,59.4385745863261,75.2511942233832,55.1768604558984,47.2706891490859
NM_001142731,94898,Kctd1,3.45526065381091,13.3354466911602,21.4532890255019,13.8589434446411,7.97769349411462
NM_134112,182762,Kctd1,1.9838679409519,7.42047642467524,12.4053471519235,8.16777932539765,4.68793644075738
NR_045372,58993,4933424G05Rik,1.69233429844545,2.17401832274096,1.22637723938105,1.62327773544119,1.48395450775861
